trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2019-01-03 02:46:22,"""Morissette Weber and Wiegan""",grocery_net,66.06,Eugene,OR,44.0385,-123.0614,191096,"""Scientist physiological""",1964-04-06,8cdddc60c15ef2708cd7fb2cbeb7e8fb,43.16226,-122.535269,0
2019-01-03 02:51:11,Conroy-Cruickshank,gas_transport,126.63,Gardiner,OR,43.7857,-124.1437,260,"""Engineer maintenance""",1956-09-01,9f002d1849531c49f43e4bed681870dc,43.587081,-124.667202,0
2019-01-03 03:02:00,Kris-Padberg,shopping_pos,8.13,Gardiner,OR,43.7857,-124.1437,260,"""Engineer maintenance""",1956-09-01,0803792bbb9854541d320a6de8ccd718,43.006366,-124.511337,0
2019-01-03 03:03:58,Runolfsson and Sons,grocery_net,53.23,Alva,WY,44.6873,-104.4414,110,"""Administrator local government""",1973-05-16,6475cb4d208894abb1117f10bf37c961,44.275329,-104.480939,0
2019-01-03 03:17:18,"""Raynor Reinger and Hagenes""",gas_transport,93.89,Freedom,WY,43.0172,-111.0292,471,"""Education officer museum""",1967-08-02,f1761bbab42cbe7aaabed208ae17b995,43.353287,-110.55692,0
2019-01-03 03:20:39,"""Langworth Boehm and Gulgowski""",shopping_net,1.43,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06,0be2223eb65f4c9e608f9aacb56d6cd6,33.902045,-115.835477,0
2019-01-03 03:32:41,Koepp-Parke,grocery_pos,84.82,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,30b8a119332238c230a82dfc3563cd0f,43.509941,-123.832092,0
2019-01-03 03:38:06,Mohr-Baye,shopping_net,2.96,Humboldt,AZ,34.5189,-112.2523,1179,"""Civil engineer contracting""",1955-01-20,e15cc3be4dd37ec18d1966be39594504,34.137921,-111.611563,0
2019-01-03 03:43:18,DuBuque LLC,grocery_pos,119.8,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,542ae0d3d1ee5e0cc5cae6b21c2e3170,39.139861,-94.200313,0
2019-01-03 03:44:38,"""Terry Johns and Bins""",misc_pos,4.15,Parker,CO,39.5102,-104.7216,84861,Materials engineer,1932-03-10,9474f546d01168a9b590e418c4410c26,39.466674,-103.819072,0
2019-01-03 03:50:34,Stark-Batz,entertainment,8.77,Eugene,OR,44.0385,-123.0614,191096,"""Scientist physiological""",1964-04-06,01eec6334710f5177d9455315e728e48,44.42574,-124.028817,0
2019-01-03 03:51:29,"""Towne Walker and Bore""",grocery_net,51.21,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,4bd4ba66524ff8c25c317882b9d4aeb5,44.933199,-123.542289,0
2019-01-03 04:10:25,"""Greenholt Jacobi and Gleason""",gas_transport,48.95,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,04f4df06a003be4974379d9665c91353,38.760487,-92.107248,0
2019-01-03 04:11:34,Kling Inc,gas_transport,60.1,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24,f160efd512e0abb4f6b7d06ad313a330,35.578386,-104.915304,0
2019-01-03 04:12:21,"""Schultz Simonis and Little""",grocery_pos,102.42,North Loup,NE,41.4972,-98.7858,509,"""Nurse children's""",1980-09-15,6d4de052ac45635a61d67cbd7aa25740,41.259743,-97.796402,0
2019-01-03 04:13:39,Schmidt and Sons,shopping_net,32.62,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,3940ec21bd2655f68c6c603f93b43949,38.846913,-122.157372,0
2019-01-03 04:19:07,"""Stroman Hudson and Erdman""",gas_transport,51.48,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,1394ffdee338b768a31083e228f913b0,33.057957,-111.139554,0
2019-01-03 04:31:26,Jaskolski-Dibbert,grocery_net,59.55,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,af1e20008bfe8c6602adea1755e9439c,35.841837,-107.291472,0
2019-01-03 04:33:45,"""Jenkins Hauck and Friesen""",gas_transport,63.91,Valentine,NE,42.8062,-100.6215,4005,Network engineer,1945-03-15,4e992c495a5c1d210bbbb7a4a0e1d5e0,43.239699,-100.069799,0
2019-01-03 05:00:54,"""Watsica Haag and Considine""",shopping_pos,5.03,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker corporate""",1950-09-15,138bad589d1ea6509b58e7455723c303,41.384988,-93.797581,0
2019-01-03 05:03:45,"""Harris Gusikowski and Heaney""",grocery_net,68.14,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker corporate""",1950-09-15,cfbbd4bb391e2cbc122c4ebafcc6f98c,39.991386,-92.117676,0
2019-01-03 05:06:12,"""Kerluke Considine and Macejkovic""",misc_net,9.44,Conway,WA,48.34,-122.3456,85,"""Research officer political party""",1984-09-01,a7357b2d92d22457d0cabf0ef3f3b858,47.5082,-122.646146,0
2019-01-03 05:17:37,"""Moen Reinger and Murphy""",grocery_pos,128.33,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15,555ac6f017d6d1987c94347ffecb5e87,44.094731,-116.074905,0
2019-01-03 05:24:38,Bruen-Yost,misc_pos,25.88,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,a032fa6db8c3f90289890c99d9ca0fa5,33.525129,-106.302735,0
2019-01-03 05:33:42,Mohr Inc,shopping_pos,2.89,Camden,MO,39.2048,-94.0259,464,Colour technologist,1959-05-28,148a6f284f64b17d95d9eb2126aa8813,39.18243,-94.521813,0
2019-01-03 05:46:26,Lebsack and Sons,misc_net,8.51,Hooper,NE,41.6414,-96.5232,1745,"""Engineer automotive""",1973-12-26,bda174bc7be7cf1a776ad387285667e9,42.314234,-95.567725,0
2019-01-03 05:51:13,Kutch-Hegmann,grocery_net,56.99,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,b857611f86908ff48bf77a9794932b4c,39.870982,-105.407093,0
2019-01-03 06:16:23,"""Schultz Simonis and Little""",grocery_pos,62.82,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist research (maths)""",1991-04-13,ece3196ab716e08e37b6d7ae253f5f09,19.453627,-154.986624,0
2019-01-03 06:24:02,Rau and Sons,grocery_pos,128.15,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24,1e174abb66799e6789dec008641d691e,36.233425,-105.231913,0
2019-01-03 06:25:46,Lemke-Gutmann,shopping_net,69.94,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,82935edc7e18f93fbfab102b255a9d6d,37.862728,-122.365503,0
2019-01-03 06:42:08,Conroy-Cruickshank,gas_transport,72.66,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14,9fb12e2a83bb0f3e8f221802e4c4d02f,39.213579,-93.297576,0
2019-01-03 06:53:27,Cormier LLC,shopping_net,18.84,Carlotta,CA,40.507,-123.9743,1139,"""Therapist occupational""",1951-01-15,e805727cface20a3c4aa44b281c88715,40.045775,-124.323102,0
2019-01-03 06:58:53,Huel Lt,misc_net,88.09,Jordan Valley,OR,42.8801,-117.281,641,Economist,1993-11-24,c4c5d57ac6bda8345ef0d48ae1501c2e,42.650784,-116.478772,0
2019-01-03 07:02:50,"""Rowe Batz and Goodwin""",grocery_pos,191.93,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,4cf485002c09fc54b474052d9618f277,39.351876,-123.042478,0
2019-01-03 07:07:55,"""Robel Cummerata and Prosacco""",gas_transport,88.02,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,ea680026347239582de52fd5e6d0c98a,48.084231,-116.542254,0
2019-01-03 07:27:47,Brekke and Sons,gas_transport,67.46,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,f93123a52a4828427111b81d231db053,40.949597,-109.105701,0
2019-01-03 07:28:20,Schmidt and Sons,shopping_net,1.7,Carlotta,CA,40.507,-123.9743,1139,"""Therapist occupational""",1951-01-15,de83d0bc735107a9bacf014e51a6e0f9,40.524806,-124.880822,0
2019-01-03 07:30:12,Kling-Grant,grocery_net,5.26,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,8e4b7412a4eff7921fa2d5889a60e31d,33.253862,-106.489061,0
2019-01-03 07:35:40,Ankunding LLC,shopping_net,3.14,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,1936-05-01,aac65eb3a5b925d2e6e04673b340962b,45.999905,-121.124629,0
2019-01-03 07:49:38,Douglas-White,entertainment,57.92,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer contracting""",1961-04-25,bc180fb69cdbf5f4deaeb63b89bbf6f5,33.297305,-118.091405,0
2019-01-03 07:54:40,Durgan-Aue,misc_net,116.26,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,8281ea19805947671f43116c84270b3b,39.35483,-92.620834,0
2019-01-03 07:54:53,Doyle Lt,grocery_pos,114.8,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,1969-03-20,e6c8bb7190fa8382a392cb2a4dc4dc96,46.707189,-119.868531,0
2019-01-03 07:55:07,"""Schaefer McGlynn and Bosco""",gas_transport,90.29,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,ba0e3b4ae6169d54756391d6cbaab0ef,38.145714,-90.283884,0
2019-01-03 07:55:59,"""Lehner Mosciski and King""",misc_net,1.79,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer diagnostic""",1961-12-18,2fcb94e657df1c7a0fe04adacd29d3f4,39.484615,-92.611844,0
2019-01-03 08:06:39,Kiehn Inc,grocery_pos,162.5,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,c6714280a7a5be648dbbde690a3bbeb1,41.107777,-94.388527,0
2019-01-03 08:15:20,Bradtke PLC,grocery_pos,73.2,Altonah,UT,40.3207,-110.436,302,"""Sales professional IT""",1990-01-17,4586e6b3a6d6a4b55bc04c9b53a36444,39.923675,-109.956942,0
2019-01-03 08:48:00,Heller-Abshire,grocery_net,22.75,Laramie,WY,41.4247,-105.4781,35371,"""Pilot airline""",1988-09-02,2cf8bef7f5e3cc413ffc2687742a2823,42.122215,-105.083669,0
2019-01-03 08:51:52,"""Robel Cummerata and Prosacco""",gas_transport,52.23,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,1951-11-08,9530e6d722b85cf83604372dd6cf9558,41.545358,-96.901965,0
2019-01-03 08:53:57,Berge LLC,gas_transport,69.87,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,1969-03-20,b0153751224f6e69bf272c449b2c3a3c,46.906025,-119.817471,0
2019-01-03 09:02:10,Heller-Langosh,gas_transport,84.68,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,03e6999e6a0ce5dbfa93ee4a3aa1fa1f,41.769977,-101.915706,0
2019-01-03 09:06:49,Wolf Inc,grocery_pos,130.79,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15,af15093583f2fac143c7b8470f1267c8,44.437096,-116.751204,0
2019-01-03 09:23:04,Harris Inc,gas_transport,68.15,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,8e6e862109e3ab86e8a92f54ff1d4652,46.884079,-119.054925,0
2019-01-03 09:29:38,"""Langworth Boehm and Gulgowski""",shopping_net,108.83,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,1928-10-01,52014ede152ee4671d8e8a7830feb129,42.325433,-125.336778,0
2019-01-03 10:10:21,"""Baumbach Hodkiewicz and Walsh""",shopping_pos,169.13,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer diagnostic""",1961-12-18,35eff84e1527637e43525105e602bda2,38.981626,-93.725168,0
2019-01-03 10:16:33,Strosin-Cruickshank,grocery_pos,88.23,Portland,OR,45.5303,-122.7033,841711,"""Engineer building services""",1963-04-04,93105f6bc3197c88dd9d8e7afab590b3,46.126733,-123.1721,0
2019-01-03 10:31:44,Kuhic Inc,grocery_pos,171.78,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,1956-12-13,cfd0e3a3dfb87b47c67834527421f411,41.086773,-98.684229,0
2019-01-03 10:38:21,Stracke-Lemke,grocery_pos,133.94,Freedom,WY,43.0172,-111.0292,471,"""Education officer museum""",1967-08-02,bd0959dcda906883329eef994f966e7d,42.687707,-110.820897,0
2019-01-03 10:53:08,"""Rodriguez Yost and Jenkins""",misc_net,1.85,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,cd441efd5a9966a4a20c47ebf00a4530,41.232257,-98.401321,0
2019-01-03 11:05:06,Emard Inc,gas_transport,49.36,Smith River,CA,41.9404,-124.1587,1930,Web designer,1983-06-13,82a88b2c16722e40b6120c2f71ba970a,42.271599,-123.589526,0
2019-01-03 11:06:50,Kutch-Hegmann,grocery_net,91.69,Huntington Beach,CA,33.6773,-118.0051,190249,"""Therapist horticultural""",1976-09-17,cd1bebb63c72f6a2d2c46d7a06633101,33.394153,-118.037623,0
2019-01-03 11:12:08,"""Christiansen Goyette and Schamberge""",gas_transport,43.73,San Diego,CA,33.0067,-117.069,1241364,"""Pharmacist hospital""",1960-03-01,2477d28efcb1e5f4dafd58d595446c71,32.291042,-117.070753,0
2019-01-03 11:32:15,Prohaska-Murray,gas_transport,59.35,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15,b9a799cd28586359303eb0d8072e22b1,43.850168,-115.795484,0
2019-01-03 11:32:41,Huel-Langworth,misc_net,2.18,Roseland,NE,40.4591,-98.5551,463,"""Nurse mental health""",1948-05-31,15210caa6297dcfef6ab5c2d2c4eda24,39.796002,-97.895247,0
2019-01-03 11:40:25,Kutch and Sons,grocery_pos,93.93,Red River,NM,36.6659,-105.4694,606,"""Surveyor land/geomatics""",1988-09-06,6a69983fd2473906694ad91f82161b56,35.789809,-104.618468,0
2019-01-03 11:56:57,Mraz-Herzog,gas_transport,80.88,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,10c3102a657166d0f951cc28f649d12d,34.879908,-118.259949,0
2019-01-03 12:00:01,"""Bahringer Bergnaum and Quitzon""",home,26.87,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,7fdd3dc68f34bba91c03977145ebb8fa,32.464559,-105.22861,0
2019-01-03 12:01:10,Haag-Blan,food_dining,99.21,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22,25c8d6c92c7aa3dcbf020a8236160ead,32.944608,-117.669189,0
2019-01-03 12:03:32,Ullrich Lt,kids_pets,151.85,Lowell,OR,43.921,-122.7806,1420,Systems analyst,1965-11-11,9e7536a4abceb275b97e5af02b932326,43.580525,-121.818728,0
2019-01-03 12:12:05,Streich Lt,home,147.47,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,6e84718b766f3ac701212acd5592ef84,38.246333,-121.033639,0
2019-01-03 12:15:14,"""Hills Hegmann and Schaefe""",health_fitness,3.13,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,cbe9b60318671a2be25ed4c135fa95b7,33.436645,-105.565402,0
2019-01-03 12:16:36,Leffler-Goldne,personal_care,179.91,Hooper,NE,41.6414,-96.5232,1745,"""Engineer automotive""",1973-12-26,4e8359eb938778599dfd330a8c03d51c,41.990961,-96.008308,0
2019-01-03 12:17:24,O'Keefe-Wisoky,food_dining,68.51,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,fdbd8467cedb000290f4920b93002e4f,45.314996,-117.877284,0
2019-01-03 12:20:14,Graham and Sons,health_fitness,8.12,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,dddba54364d0559bcdd92b1899c10f29,40.677049,-100.917188,0
2019-01-03 12:21:52,Parker-Kunde,personal_care,121.86,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,ab698cc8ba1fd261d40612a31cf9fbd7,38.637975,-120.800937,0
2019-01-03 12:29:27,"""Larson Quitzon and Spence""",travel,9.72,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,898ac9f95230b5b241e61bb125e17495,39.022731,-93.185436,0
2019-01-03 12:31:37,Fritsch and Sons,health_fitness,23.79,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,88f2c5d6bf31090599722ab08dc99f9c,42.975589,-105.089554,0
2019-01-03 12:34:01,"""Runte Green and Em""",health_fitness,50.44,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,2251f96a8d25f665088bf3376280edb4,40.417261,-101.666385,0
2019-01-03 12:34:45,Schaefer Lt,kids_pets,48.24,Red River,NM,36.6659,-105.4694,606,"""Surveyor land/geomatics""",1988-09-06,40987622c22344391b60f41b3173e9ba,36.527277,-104.814996,0
2019-01-03 12:39:11,"""Gutmann McLaughlin and Wiz""",home,69.44,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,f731f4dd3c2ccee3a8bc096ed675a1ff,46.342136,-119.421293,0
2019-01-03 12:40:28,"""Larkin Stracke and Greenfelde""",entertainment,62.01,Williamsburg,MO,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,c0f56677b7eb00275bf0be5e0f90e2bd,38.86098,-90.918079,0
2019-01-03 12:42:07,Friesen Lt,health_fitness,4.22,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,6c39d86584e4776a3df49cd320d2074c,39.317031,-120.2729,0
2019-01-03 12:46:41,"""Ledner Hartmann and Feest""",health_fitness,4.04,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,56008c3499f31187ed9a4e77f43ba0b4,33.696323,-118.268456,0
2019-01-03 12:48:46,"""Kuhic Bins and Pfeffe""",shopping_net,8.89,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,1123b471d69eadb17bc61863544bc229,37.011426,-89.942529,0
2019-01-03 12:48:53,Osinski Inc,personal_care,87.62,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist art""",1988-08-04,b052379db95a9c5c7b4b859bb00c3335,35.923874,-106.437498,0
2019-01-03 12:50:03,Osinski Inc,personal_care,1.96,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,a81f977d61bb156cc0fedb0c2136d09f,36.625588,-91.298541,0
2019-01-03 12:51:29,Medhurst Inc,home,221.64,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist research (maths)""",1991-04-13,578b62faa956dfd72630f396c8bebe12,20.508301,-154.69076,0
2019-01-03 12:53:32,Klein Group,entertainment,5.14,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,1969-03-20,7c4a902dcd7ef1aa57e80c01a77be410,46.876417,-120.335742,0
2019-01-03 12:54:38,Lynch-Wisozk,home,65.23,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,6ae93165c74392feef85bdae6f703447,41.796106,-97.490248,0
2019-01-03 13:04:16,Rau-Grant,kids_pets,28.57,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,1936-05-01,c3b95e83594e6403044f03b3b5b4ab53,45.576768,-121.826665,0
2019-01-03 13:14:51,Champlin-Caspe,home,39.95,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,e47d7236e987dd256b63472188bb2d2a,47.90953,-123.034861,0
2019-01-03 13:15:49,Medhurst Inc,home,69.68,Williamsburg,MO,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,9d23ec53c681d3b735376c2b810e776e,39.348822,-90.879083,0
2019-01-03 13:17:12,"""Kutch Steuber and Gerhol""",food_dining,89.98,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,3ab5bd5adf5c61ed5df52f9689d63e8c,36.232257,-105.896423,0
2019-01-03 13:18:27,Cummerata-Hilpert,entertainment,31.29,Smith River,CA,41.9404,-124.1587,1930,Web designer,1983-06-13,924cc23382aeae439f33d7b9e276b5cd,42.774812,-124.69571,0
2019-01-03 13:28:57,Johns-Hoege,entertainment,26.95,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist art""",1988-08-04,c072c664a52384e36b38305479a6e8fe,35.432303,-105.638116,0
2019-01-03 13:30:55,Bahringer-Streich,food_dining,130.22,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,8bc95820c3b1370b707e6f696a7d6778,37.830131,-93.977754,0
2019-01-03 13:33:35,"""Conroy Balistreri and Gorczany""",health_fitness,76.86,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,abe7261e10c6df86dfc99a3387ded481,44.832129,-117.609807,0
2019-01-03 13:34:27,"""Streich Dietrich and Barton""",shopping_net,1.07,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor magazine features""",1995-04-19,0c6b96a46014d1fbb3cc6aa6d52cd369,33.085326,-118.421187,0
2019-01-03 13:40:36,Pacocha-Weissnat,kids_pets,4.22,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist research (maths)""",1991-04-13,d35bc92e4c58d6c99221a47399a69a88,19.415641,-156.099361,0
2019-01-03 13:48:51,Torphy-Goyette,shopping_pos,4.24,Altonah,UT,40.3207,-110.436,302,"""Sales professional IT""",1990-01-17,17a3b00198afa26e731893c612c0eed8,40.58118,-110.183785,0
2019-01-03 13:52:10,Zboncak LLC,food_dining,44.22,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,e5075800f0fb2d1588b6aeef1665b65b,49.620745,-117.6169,0
2019-01-03 13:52:38,Erdman-Schaden,personal_care,16.14,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,4b500f49f6592e80f7f87a0d22c9ae5c,47.976027,-118.458664,0
2019-01-03 13:56:35,Stamm-Witting,shopping_net,6.87,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17,c2c69214de58aaf2bad1542b91751f5a,43.477317,-109.467136,0
2019-01-03 14:02:21,Veum-Koelpin,travel,7.15,Lowell,OR,43.921,-122.7806,1420,Systems analyst,1965-11-11,f79f3c94bba7d246fdb4dea1f7e22101,43.478067,-122.65847,0
2019-01-03 14:07:11,"""Reichert Shanahan and Hayes""",shopping_net,767.07,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21,813128e3fb8399ff82fae63f2a7c69ad,38.399457,-123.007562,0
2019-01-03 14:12:19,Greenholt Lt,health_fitness,7.67,Altonah,UT,40.3207,-110.436,302,"""Sales professional IT""",1990-01-17,19b4ae7c35abd6422dccd2d09eb13bb9,41.15356,-110.078016,0
2019-01-03 14:23:21,Stamm-Witting,shopping_net,1.73,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist art""",1988-08-04,3a598f362d1fbab1d03e55d4d7ec2dd4,35.039447,-106.159369,0
2019-01-03 14:23:37,McKenzie-Huels,food_dining,30.13,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24,b420ac35a7bf992b5aa04e4f28842e2a,36.913853,-105.665152,0
2019-01-03 14:37:18,Auer-West,shopping_net,1.46,Hooper,NE,41.6414,-96.5232,1745,"""Engineer automotive""",1973-12-26,a825865dde7e58d6c02503a1c2f41e0c,42.069343,-96.337617,0
2019-01-03 14:39:04,Kuhic LLC,shopping_net,3.24,Kirtland Afb,NM,35.0203,-106.5503,310,"""Surveyor land/geomatics""",1978-09-30,07279e11ad4f6bec98b140004a6a4f52,35.083415,-106.017465,0
2019-01-03 14:44:51,Morissette PLC,shopping_pos,6.46,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,d1989e742f2393d96db81d0f40959ad0,48.874692,-118.461092,0
2019-01-03 14:45:25,Lubowitz-Walte,kids_pets,17.28,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,2f441f7cfeb57d3e6c33abd734c9b6e9,33.998222,-118.151407,0
2019-01-03 14:54:20,"""Windler Goodwin and Kovacek""",home,30.52,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,52cf5a64000f458f7d32fe50fa1a2cb4,47.15607,-119.329031,0
2019-01-03 14:59:50,"""Turner Ruecker and Parisian""",misc_pos,6.8,North Loup,NE,41.4972,-98.7858,509,"""Nurse children's""",1980-09-15,91622d91cf2afc90356aad009cce19db,40.80996,-99.280008,0
2019-01-03 15:06:28,Bode-Schuste,kids_pets,49.44,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29,bc96d5a3787826960c0581a2e5c99bc5,32.864487,-111.364427,0
2019-01-03 15:09:31,Greenholt Lt,health_fitness,3.07,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16,f9f50bdb82f8b789fe74a15d5910ba10,40.848693,-105.405873,0
2019-01-03 15:14:48,Tillman LLC,travel,2.2,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,1967-01-24,dc5df008d04db3457d39bf913e4e8b48,35.346129,-105.825105,0
2019-01-03 15:26:12,"""Cormier Stracke and Thiel""",entertainment,13.1,Lowell,OR,43.921,-122.7806,1420,Systems analyst,1965-11-11,b45de352a9d8775711d24b4c2f3db8f5,43.416749,-122.669684,0
2019-01-03 15:32:47,"""Parker Nolan and Trantow""",entertainment,80.17,Alva,WY,44.6873,-104.4414,110,"""Administrator local government""",1973-05-16,73f9e532fd0b4ff4715a43da28ae899b,44.528529,-104.028624,0
2019-01-03 15:39:40,Hudson-Grady,shopping_pos,14.02,Laramie,WY,41.4247,-105.4781,35371,"""Pilot airline""",1988-09-02,0a3d533d5e6dbbe798211c898a01eb44,41.238579,-106.24162,0
2019-01-03 15:41:02,"""Langworth Boehm and Gulgowski""",shopping_net,6.79,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,0a855bcf8400aeedfc9d3b0198da0554,38.256262,-121.242734,0
2019-01-03 15:41:30,"""Hyatt Russel and Gleichne""",health_fitness,2.15,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,6b19a4026ee05dab461a5e729c9768f2,40.123164,-120.299893,0
2019-01-03 15:42:24,"""Ruecker Beer and Collie""",shopping_net,4.93,Hooper,NE,41.6414,-96.5232,1745,"""Engineer automotive""",1973-12-26,aac43e53f60ffe9a0f898769b45d47b4,41.639432,-96.607675,0
2019-01-03 15:42:59,"""Bahringer Schoen and Corkery""",shopping_pos,2.77,Independence,MO,39.1412,-94.3515,123373,"""Engineer production""",1992-11-27,0a51b2a416628fde3f53a518efdaa940,39.335365,-94.787078,0
2019-01-03 15:43:09,Hamill-D'Amore,health_fitness,12.95,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,1969-03-20,0c7bb95c0f9c06f1d7c4b39d606e6809,47.706882,-120.172543,0
2019-01-03 15:43:50,Conroy-Em,food_dining,64.56,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,b3869e34e4b3bb44bc74284591c0ef16,36.058157,-119.748728,0
2019-01-03 15:55:48,Bins-Howell,personal_care,16.82,Gardiner,OR,43.7857,-124.1437,260,"""Engineer maintenance""",1956-09-01,39e5eebe94a3a5ca416e3cb8877353cb,42.890786,-123.6364,0
2019-01-03 16:05:25,Kling-Ernse,entertainment,7.08,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,d1818164098313abb33aaeca10fd08e3,33.230261,-117.798824,0
2019-01-03 16:09:32,Hoppe-Parisian,kids_pets,32.8,Vinton,CA,40.0235,-120.7986,128,Education administrator,1966-02-21,d8dd1c2bf3030987d18ab975c2510553,39.612499,-120.386165,0
2019-01-03 16:10:00,Leffler-Goldne,personal_care,15.55,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,1953-12-25,04896e42485b2c18b26ba64ead193e5e,43.453846,-121.323766,0
